t,x,y,yaw,yaw_rate,vx,vy,z_s,vz_s,pitch,roll,steer,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fy_FL,Fy_FR,Fy_RL,Fy_RR,kappa_FL,kappa_FR,kappa_RL,kappa_RR,alpha_FL,alpha_FR,alpha_RL,alpha_RR,alpha_dyn_FL,alpha_dyn_FR,alpha_dyn_RL,alpha_dyn_RR,w_FL,w_FR,w_RL,w_RR,airborne
2.04,29.890601434270817,2.614744062581255,0.2359785884711857,-0.05184005790069145,14.524228670944508,0.4093086452556552,1.5505577577130156,-0.7939831250880407,0.09269321509110053,0.023426524277877215,0.0,1.3220558778592353,1.2850743767269572,1.5658244091097728,1.529142544199571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03469716658513215,0.047745473073790005,0.2111940860610793,0.22089473588355144,0.023826333472478776,0.023961027155939427,0.032896043800393904,0.03307958579109542,0.021685698663735622,0.021795772272164983,0.03076070833310399,0.030920324386292268,42.605490180306596,45.984199524057836,53.45646909289714,53.58541560352119,True
2.05,30.03085828844704,2.6526797899034342,0.2354601878921786,-0.05184005790069145,14.523346235954962,0.4168377852460033,1.542126864589943,-0.892192618078724,0.10037756924579512,0.025257660978874528,0.0,1.3058640127408236,1.2659865775292118,1.5689615852801009,1.5294398347684586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034638679942956975,0.04780931385560965,0.21670562165674492,0.22643763815537624,0.024344435269531287,0.024482063932631786,0.03341444442931386,0.033600885862381524,0.022205156202043084,0.022318241724467607,0.031279040877481575,0.03144155448044491,42.605490180306596,45.984199524057836,53.696469092897146,53.8254156035212,True
2.06,30.17110864444583,2.6906139582456845,0.2349417873131715,-0.05184005790069145,14.522459979355723,0.42436646679095436,1.5327139596538082,-0.9903858125634848,0.10806178311525583,0.027088737147214246,0.0,1.2887000595170282,1.245927342116693,1.5711299612634833,1.5287667376522003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03457993287564328,0.047873438947140586,0.2222181459281117,0.2319815410228259,0.02486256184040822,0.02500312586883469,0.033932867367775565,0.034122208568695966,0.022724296325419027,0.02284037840484928,0.03179736264859142,0.031962773827242434,42.605490180306596,45.984199524057836,53.936469092897156,54.06541560352121,True
2.07,30.31135250225303,2.728546571166723,0.2344233867341644,-0.05184005790069145,14.521569901731644,0.43189468790953506,1.5223191965199845,-1.0885645457407287,0.11574602088497188,0.02891976253720559,0.0,1.270564206941872,1.2248968029869287,1.5723268738481906,1.5271207908334123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034520925328168174,0.04793784840902992,0.22773166334645722,0.23752644900878417,0.025380713182374715,0.02552421296099518,0.03445131261207598,0.03464355390550498,0.02324319268700097,0.02336225897576726,0.03231568065232122,0.03248398946023081,42.605490180306596,45.984199524057836,54.176469092897165,54.30541560352122,True
2.08,30.45158986185983,2.7664776322256683,0.2339049861551573,-0.05184005790069145,14.520676003668473,0.43942244662107594,1.510942711491478,-1.1867304470403708,0.12343043496432962,0.030750745940812656,0.0,1.251456675284903,1.2028951317029448,1.5725499006585655,1.5244997510426221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034461657245154174,0.04800254230231459,0.23324617838475176,0.24307236663786236,0.025898889292651262,0.02604532520551461,0.03496978015846809,0.03516492186822983,0.023761903055752678,0.02388394364844308,0.032834000382919164,0.03300520690261225,42.605490180306596,45.984199524057836,54.416469092897174,54.54541560352123,True
2.09,30.591820723262686,2.804407144982033,0.23338658557615022,-0.05184005790069145,14.519778285752864,0.44694974094521095,1.4985846255167805,-1.2848849616199554,0.13111516732175182,0.03258169529552352,0.0,1.2313777128110266,1.1799225344850806,1.5717968328769119,1.520901569002744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03440212857086931,0.04806752068842126,0.23876169551766896,0.24861929843641029,0.026417090168413673,0.026566462598748543,0.03548827000316091,0.03568631245224683,0.02428047274256337,0.024405479713663875,0.03335232614902441,0.0335264304913999,42.605490180306596,45.984199524057836,54.65646909289718,54.78541560352124,True
2.1,30.73204508646339,2.8423351129957184,0.23286818499714312,-0.05184005790069145,14.518876748572385,0.45447656890187876,1.4852450459263187,-1.3830293712036366,0.13880035066879953,0.03441261778012856,0.0,1.2103275926560781,1.1559792483028852,1.5700656510520679,1.5163243674721067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03434233924922828,0.04813278362916501,0.2442782192215931,0.25416724893252474,0.02693531580679306,0.027087625137006795,0.03600678214231945,0.036207725652887254,0.02479893728722561,0.024926904314653008,0.03387066132936448,0.03404766363198648,42.605490180306596,45.984199524057836,54.89646909289719,55.025415603521246,True
2.11,30.872262951469043,2.8802615398270066,0.23234978441813603,-0.05184005790069145,14.517971392715504,0.46200292851132285,1.4709240679725228,-1.4811648125645092,0.14648610951034904,0.03624351989976325,0.0,1.1883066100538593,1.1310655374105738,1.5673545036451515,1.5107664217694403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034282289223790716,0.04819833118675133,0.2497957539746321,0.25971622265606187,0.027453566204875896,0.027608812816553457,0.03652531657206477,0.036729161465437456,0.025317324565773132,0.02544824662473895,0.034389008573294806,0.03456890899806765,42.605490180306596,45.984199524057836,55.1364690928972,55.265415603521255,True
2.12,31.012474318292064,2.918186429036552,0.23183138383912893,-0.05184005790069145,14.517062218771605,0.4695288177940917,1.4556217761957417,-1.5792922939168024,0.15417256107601718,0.038074407561419304,0.0,1.1653150798753085,1.1051816902758913,1.5636616880025407,1.5042261425000465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034221978437762514,0.048264163423774556,0.2553143042566256,0.26526622413864615,0.027971841359703927,0.02813002563360682,0.03704387328847392,0.03725061988513877,0.02583565644324203,0.02596952955760673,0.03490736995808096,0.03509016868865213,42.605490180306596,45.984199524057836,55.37646909289721,55.505415603521264,True
2.13,31.152679186950174,2.9561097841853785,0.23131298326012184,-0.05184005790069145,14.51614922733097,0.47705423477104,1.439338245635684,-1.6774127094543072,0.16185981614628492,0.03990528614099218,0.0,1.1413533344448534,1.0783280168579024,1.5589856334812904,1.496702060234164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03416140683399444,0.04833028040321949,0.2608338745491565,0.2708172579136813,0.02849014126827426,0.028651263584339465,0.037562452287580025,0.037772100907187585,0.026353950069930597,0.026490771110477453,0.03542574711225619,0.03561144435137173,42.605490180306596,45.984199524057836,55.61646909289722,55.74541560352127,True
2.14,31.29287755746642,2.994031608834873,0.23079458268111475,-0.05184005790069145,14.515232418984791,0.48457917746332824,1.4220735429058624,-1.7755268522446732,0.1695479797852477,0.041736160542813996,0.0,1.1164217216028942,1.050504846194233,1.5533248864832796,1.4881928119167065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03410057435498247,0.04839668218846098,0.26635446933556156,0.27636932851636087,0.029008465927539327,0.02917252666487823,0.038081053565372204,0.03829360452673534,0.02687221889806914,0.027011985419015137,0.03594414131237273,0.0361327372793257,42.605490180306596,45.984199524057836,55.85646909289723,55.98541560352128,True
2.15,31.433069429869153,3.0319519065467744,0.23027618210210765,-0.05184005790069145,14.514311794325161,0.49210364389242384,1.4038277346396308,-1.8736275842326084,0.17723714575492314,0.04356705178000864,0.0,1.0905203924468203,1.0217125243723462,1.5466780979387402,1.4786971279563619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03403948094286763,0.048463368843264104,0.27187609310093996,0.2819224404836783,0.02952681533440688,0.029693814871304187,0.03859967711779566,0.038815130738888495,0.027390473479215558,0.02753318358584127,0.03646255355888658,0.036654048487140795,42.605490180306596,45.984199524057836,56.09646909289724,56.22541560352129,True
2.16,31.573254804192025,3.0698706808831715,0.22975778152310056,-0.05184005790069145,14.513387353945088,0.49962763208010125,1.384601237812055,-1.9716609283991446,0.18492710725664782,0.045398342033045644,0.0,1.0636421087326215,0.9919488050516736,1.5390441215369228,1.4682136894526698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033978126539436236,0.04853034043178393,0.27739875033216416,0.28747659835443684,0.03004518948573999,0.030215128199652667,0.0391183229407516,0.03933667953870855,0.02790872208967822,0.02805437433125192,0.03698098463567689,0.03717537877070854,42.605490180306596,45.984199524057836,56.33646909289725,56.4654156035213,True
2.17,31.713433680474036,3.107787935406494,0.22923938094409346,-0.05184005790069145,14.512459098438468,0.5071511400484429,1.3643945655226326,-2.069672355138951,0.19261757156760384,0.04722964832851056,0.0,1.0357831600184226,0.961205120464097,1.5304217707078382,1.456741320539107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03391651108611831,0.04859759701856723,0.28292244551789164,0.2930318066692623,0.03056358837835712,0.03073646664591331,0.03963699103009733,0.039858250921212125,0.028426971221061928,0.02857556450429951,0.03749943515672998,0.0376967287541032,42.605490180306596,45.984199524057836,56.576469092897256,56.70541560352131,True
2.18,31.853606058759453,3.145703673679508,0.22872098036508637,-0.05184005790069145,14.511527028400113,0.5146741658198389,1.343207813333216,-2.1676769898921266,0.20030858415168265,0.04906093501783164,0.0,1.0069435463042238,0.9294807708765204,1.5208098093412263,1.4442790632681646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03385463452398925,0.048665138668550684,0.2884471831485725,0.29858806997061016,0.031082012009032017,0.03125783020602998,0.04015568138164621,0.04037984488137084,0.028945225965029645,0.029096759484208666,0.03801790560275647,0.03821809892643204,42.605490180306596,45.984199524057836,56.816469092897265,56.94541560352132,True
2.19,31.993771939097883,3.183617899265305,0.22820257978607927,-0.05184005790069145,14.510591144425733,0.5221967074169883,1.3210410469174805,-2.265675264313991,0.20800020654898174,0.05089221160632084,0.0,0.977123267590025,0.8967757562889439,1.510207150421528,1.4308259653149393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03379249679376823,0.0487329654470626,0.29397296771646253,0.30414539280277847,0.0316004603744938,0.031779218875900815,0.04067439399116765,0.04090146141411142,0.029463490315095986,0.029617963495662394,0.03853639634991264,0.03873948967077849,42.605490180306596,45.984199524057836,57.056469092897274,57.18541560352133,True
2.2,32.133931321544225,3.2215306157273016,0.22768417920707218,-0.05184005790069145,14.50965144711194,0.5297187628628989,1.297894328071417,-2.3636675297568903,0.21569249666597992,0.05272348346470492,0.0,0.9463223238758263,0.8630900767013674,1.498612796432961,1.416381105267065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03373009783581866,0.04880107741982242,0.29949980371563123,0.30970377971191737,0.03211893347142693,0.032300632651378246,0.04119312885438715,0.04142310051431564,0.029981767403346918,0.030139179856442336,0.03905490769232906,0.03926090128693532,42.605490180306596,45.984199524057836,57.29646909289728,57.42541560352134,True
2.21,32.2740842061587,3.259441826629226,0.22716577862806508,-0.05184005790069145,14.508707937056238,0.5372403301808883,1.2737677153453748,-2.461654087050247,0.22338550936779727,0.054554754295126684,0.0,0.9145407151616276,0.8284237321137908,1.486025812074579,1.4009436002831073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03366743759014724,0.04886947465294178,0.305027695641974,0.3152632352460404,0.03263743129647124,0.032822071528269006,0.04171188596698632,0.04194476217682044,0.03050005968611956,0.030660411171939742,0.039573439859781845,0.039782334009260296,42.605490180306596,45.984199524057836,57.53646909289729,57.665415603521346,True
2.22,32.414230593006835,3.2973515355351215,0.226647378049058,-0.05184005790069145,14.50776061485706,0.5447614073945842,1.2486612644767148,-2.559635199425753,0.23107929688362083,0.056386027041402845,0.0,0.881778441447429,0.7927767225262141,1.4724453110934936,1.384512605824181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03360451599640626,0.048938157212921995,0.3105566479932189,0.32082376395503237,0.033155953846221865,0.033343535502334036,0.04223066532460278,0.042466446396417716,0.031018369089649164,0.031181659487937646,0.040091993031554134,0.040303788020701316,42.605490180306596,45.984199524057836,57.7764690928973,57.905415603521355,True
2.23,32.55437048215945,3.3352597460093274,0.2261289774700509,-0.05184005790069145,14.506809481113715,0.5522819925279242,1.2225750287289592,-2.6576110992852473,0.23877390912450325,0.05821730423534733,0.0,0.8480355027332301,0.7561490479386377,1.4578704485655003,1.3670873128419867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033541332993889804,0.04900712516665818,0.3160866652689415,0.3263853703906635,0.03367450111722933,0.03386502456928862,0.042749466922830305,0.04298815316785456,0.031536697124316004,0.03170292641061815,0.04061056734730926,0.040825263463812565,42.605490180306596,45.984199524057836,58.01646909289731,58.145415603521364,True
2.24,32.694503873692696,3.37316646161648,0.2256105768910438,-0.05184005790069145,14.505854536426417,0.5598020836051573,1.1955090591770055,-2.755581992568232,0.24646939395062836,0.060048588137488486,0.0,0.8133118990190314,0.7185407083510611,1.4423004154697132,1.3486669443474173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03347788852153597,0.049076378581436854,0.3216177519705731,0.33194805910659747,0.034193073105999526,0.0343865387248023,0.043268290757218754,0.04350988248583314,0.032055044974263015,0.032224213200827204,0.04112916291561989,0.04134676044940775,42.605490180306596,45.984199524057836,58.25646909289732,58.38541560352137,True
2.25,32.834630767688026,3.4110716859215073,0.2250921763120367,-0.05184005790069145,14.504895781396293,0.5673216786508435,1.1674634049546195,-2.8535480620561517,0.2541657974032247,0.06187988080177579,0.0,0.7776076303048327,0.6799517037634848,1.4257344343875007,1.3292507520263879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03341418251792661,0.04914591752493624,0.32714991260140913,0.3375118346584019,0.03471166980899366,0.034908077964498914,0.04378713682327406,0.0440316343450107,0.03257341356769474,0.03274552084811971,0.04164777982065876,0.041868279063356974,42.605490180306596,45.984199524057836,58.49646909289733,58.62541560352138,True
2.26,32.97475116423216,3.448975422489618,0.2245737757330296,-0.05184005790069145,14.50393321662535,0.5748407756898548,1.1384381134719812,-2.95150947010475,0.26186316390842035,0.06371118411126646,0.0,0.7409226965906341,0.6403820341759083,1.4081717558719267,1.3088380131149602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03335021492128562,0.049215742065228094,0.33268315166662327,0.3430767016035604,0.03523029122262835,0.0354296422839566,0.04430600511645831,0.044553408739999655,0.03309180363202289,0.03326685012892293,0.04216641812744703,0.042389819371925874,42.605490180306596,45.984199524057836,58.73646909289734,58.86541560352139,True
2.27,33.11486506341722,3.4868776748862973,0.22405537515402252,-0.05184005790069145,14.502966842716507,0.582359372747376,1.1084332306079028,-3.049466360998424,0.2695615364573607,0.06554249980193606,0.0,0.7032570978764355,0.5998316995883319,1.3896116552946502,1.287428027583637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033285985669480336,0.049285852270776226,0.3382174736732747,0.34864266450148235,0.0357489373432756,0.035951231678707805,0.04482489563218973,0.04507520566536754,0.03361021573712562,0.0337882016522256,0.04268507788597161,0.04291138142596956,42.605490180306596,45.984199524057836,58.97646909289735,59.1054156035214,True
2.28,33.25497246534054,3.5247784466772982,0.22353697457501542,-0.05184005790069145,14.501996660273576,0.589877467848904,1.077448800880002,-3.1474188630143556,0.277260956765672,0.06737382948096217,0.0,0.6646108341622371,0.5583007000007554,1.3700534300741993,1.2650201156247165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03322149470002068,0.0493562482104374,0.34375288313031954,0.3542097279135124,0.03626760816726273,0.036472846144239277,0.04534380836584261,0.04559702511563698,0.03412865032928292,0.03430957589546804,0.04320375913441498,0.04343296526422703,42.605490180306596,45.984199524057836,59.216469092897356,59.34541560352141,True
2.29,33.395073370104804,3.56267774142864,0.22301857399600833,-0.05184005790069145,14.50102266990127,0.5973950590202495,1.045484867595476,-3.2453670902449296,0.28496146541474515,0.06920517464191285,0.0,0.6249839054480383,0.515789035413179,1.349496397227398,1.241613615418944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033156741950059,0.04942692995346155,0.3492893845486217,0.3597778964029422,0.036786303690872504,0.036994485675992055,0.04586274331274744,0.04611886708528578,0.03464710775779816,0.03483097323273576,0.043722461901688964,0.04395457091590926,42.605490180306596,45.984199524057836,59.456469092897365,59.58541560352142,True
2.3,33.53516777781799,3.6005755627065943,0.22250017341700123,-0.05184005790069145,14.50004487220519,0.6049121442875361,1.012541472984718,-3.343311144211236,0.2926631019769439,0.07103653667784407,0.0,0.5843763117338397,0.4722967058256026,1.3279398912019804,1.2172078811537126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03309172735638968,0.049497897569492175,0.3548269824409625,0.3653471745350211,0.03730502391034302,0.03751615026936151,0.04638170046819078,0.046640731568746874,0.03516558829588253,0.035352393956907306,0.04424118620942252,0.044476198402732,42.605490180306596,45.984199524057836,59.696469092897374,59.82541560352143,True
2.31,33.675255688593374,3.638471914077683,0.22198177283799414,-0.05184005790069145,14.499063267791858,0.6124287216772026,0.978618658319739,-3.441251115293212,0.30036590512656963,0.07286791689277769,0.0,0.5427880530196411,0.4278237112380263,1.3053832619566588,1.1918022812657771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03302645085545028,0.04956915112856513,0.36036568132204977,0.370917566876964,0.03782376882186777,0.03803783991969729,0.04690067982741539,0.04716261856040833,0.03568409215703876,0.03587383829705278,0.044759932073521067,0.04499784774051295,42.605490180306596,45.984199524057836,59.93646909289738,60.06541560352144,True
